2.850356000009924,-8213
2.8699643000145443,-8487
2.8730447000125423,-8544
2.885152200004086,-8160
2.8874213000235613,-8535
2.8892672000220045,-8960
2.8915849000040907,-9225
2.8938673000084236,-9344
2.8973095000255853,-9508
2.9011566000117455,-9335
2.9089554000238422,-9494
2.9108943000028376,-9503
2.9128437000035774,-9357
2.914321500022197,-9260
2.9157487000047695,-9326
2.9171565000142436,-9207
2.924834400007967,-9238
2.9431453000288457,-9114
2.948001800017664,-9004
2.9515301000210457,-8792
2.9658079000073485,-8929
2.9683015000191517,-8703
2.9718697000062093,-8606
2.974153800023487,-8747
2.980383600021014,-8509
2.981767300021602,-8394
2.9829198000079487,-8456
2.9845614000223577,-8350
2.986673100007465,-7987
2.9858144000172615,-8226
2.9875769000209402,-7868
3.0068527000257745,-7930
3.0104404000157956,-7572
3.013423500000499,-7457
3.027390100003686,-7461
3.030622600024799,-7315
3.032809600001201,-7138
3.0359952000144403,-6825
3.0417699000099674,-6449
3.0433443000074476,-6166
3.0450074000109453,-5994
3.0461291000247,-5812
3.0471371000166982,-5521
3.0479526000272017,-5423
3.048992600000929,-5375
3.0498691000102554,-5189
3.068109900021227,-5034
3.0717380000278354,-5278
3.0744506000191905,-5415
3.090542700025253,-5366
3.0933603000012226,-5463
3.0959342000132892,-5578
3.097681100014597,-5817
3.1033433000266086,-6206
3.104618900018977,-6405
3.1056438000232447,-6767
3.1066797000239603,-7156
3.107716700003948,-7664
3.1088103000074625,-8058
3.1102152000239585,-8261
3.111410200013779,-8619
3.1313710000249557,-8747
3.134646500024246,-9260
3.149196700018365,-9384
3.152479400014272,-9326
3.1552035000058822,-9428
3.1573522000107914,-9799
3.163625100016361,-9773
3.164968500001123,-9667
3.166194700024789,-9623
3.167611900018528,-9689
3.1690642000176013,-9773
3.170124400028726,-9764
3.171134800009895,-9680
3.190295700012939,-9883
3.193013300013263,-9923
3.19623080000747,-9760
3.208545600005891,-9782
3.2154595000029076,-9950
3.218895400001202,-9866
3.2207806000078563,-9906
3.2231807000061963,-10012
3.2286802000016905,-9786
3.2298848000064027,-9715
3.231056600023294,-9870
3.2320508000266273,-9870
3.2329610000015236,-9972
3.234065600001486,-10043
3.2356617000186816,-9990
3.254662300023483,-9888
3.2579017000098247,-9870
3.2606737000169232,-9950
3.2752502000075765,-10016
3.2789566999999806,-9985
3.2816878000157885,-10153
3.2878591000044253,-10122
3.2891960000270046,-10197
3.290183800010709,-10016
3.291195100027835,-10255
3.2925078000116628,-10401
3.293998500012094,-10356
3.2952589000051375,-10193
3.3025857000029646,-10295
3.3162908000231255,-10259
3.3193324000167195,-10392
3.3385008000186644,-10339
3.3414818000164814,-10180
3.344435800012434,-10043
3.3463999000086915,-10012
3.3519251000252552,-10122
3.3532368000014685,-10299
3.354283500026213,-10392
3.355281400028616,-10290
3.3562573000090197,-10051
3.357145100017078,-9906
3.3580600000277627,-9777
3.359491600014735,-9826
3.360857300023781,-9720
3.3618709000002127,-9525
3.3629404000239447,-9159
3.3831044000107795,-9021
3.3863303000107408,-9013
3.3896802000235766,-9388
3.392154400004074,-9468
3.395148400013568,-9676
3.4117480000131764,-9822
3.4150321000197437,-9804
3.4179749000177253,-9910
3.4205134000221733,-9994
3.426534400001401,-10202
3.428222000016831,-10339
3.431385700008832,-10317
3.4333390000101645,-10427
3.4592178000020795,-10520
3.4647400000249036,-10471
3.467856800009031,-10356
3.488793700002134,-10577
3.491311300022062,-10396
3.4950109000201337,-10502
3.4975317000062205,-10476
3.5041154000209644,-10365
3.505550100002438,-10312
3.5066662000026554,-9618
3.5077730000193696,-8721
3.5089215000043623,-8442
3.510323700000299,-9013
3.511516600003233,-8615
3.531409600022016,-6741
3.534668200009037,-3722
3.538376900018193,-1410
3.5530694000190124,310
3.556182300002547,-48
3.558706500014523,-4398
3.561829200014472,-7788
3.5671260000090115,-9242
3.5687337000272237,-8911
3.570132700027898,-9468
3.571194000018295,-9114
3.572170300001744,-8376
3.5731431000167504,-8226
3.5740077000227757,-8898
3.5942652000230737,-9384
3.5977801000117324,-9070
3.6006844000075944,-9433
3.617018100019777,-10290
3.6203403000254184,-10927
3.6234771000163164,-10966
3.6263025000225753,-10485
3.6315907000098377,-10303
3.6328616000246257,-10798
3.6345197000191547,-10860
3.6359073000203352,-10944
3.6369255000026897,-10520
3.6379612000018824,-10334
3.638876600016374,-10520
3.6581577000033576,-10560
3.661402400000952,-10661
3.6640421000192873,-10520
3.6676737000234425,-10078
3.684915500023635,-10264
3.6883296000014525,-10277
3.6912022000178695,-10118
3.697511000005761,-9746
3.699067900015507,-9822
3.700377400004072,-9959
3.7020748000068124,-9976
3.703224200027762,-9861
3.7042274000123143,-9512
3.705254700005753,-9313
3.706097900023451,-9167
3.7132511000090744,-9172
3.7284459000220522,-9057
3.7316604000225198,-8977
3.734414000005927,-8778
3.7510412000119686,-8385
3.755283700011205,-8155
3.7615520000108518,-8027
3.762953800003743,-7656
3.7638919000164606,-7704
3.76491760002682,-7572
3.765886800014414,-7359
3.76709100001608,-7267
3.7684761000273284,-7147
3.7854950000182725,-6904
3.7893401000183076,-6528
3.7928921000275295,-6343
3.7960219000233337,-6489
3.811420400015777,-6590
3.8139339000044856,-6604
3.8164014000212774,-6776
3.819632400001865,-6878
3.825512500014156,-7041
3.827270200010389,-7134
3.828445900027873,-7386
3.8294796000118367,-7541
3.8304834000009578,-7921
3.8313622000277974,-7855
3.8322472000145353,-7965
3.8332262000185438,-8186
3.834439199999906,-8305
3.85416910002823,-8690
3.857748900016304,-8907
3.861492600000929,-9035
3.8645189000235405,-8995
3.879418500000611,-9362
3.881663300009677,-9207
3.8853117000253405,-9450
3.891384200018365,-9318
3.893190800008597,-9521
3.895001200027764,-9344
3.8964141000178643,-9468
3.897338100010529,-9455
3.8983067000226583,-9335
3.8991604000038933,-9517
3.900388700014446,-9326
3.9019187000230886,-9455
3.9244722000148613,-9715
3.92841550000594,-9592
3.931232100003399,-9525
3.9346448000287637,-9592
3.95075970000471,-9698
3.9547793000238016,-9702
3.9571285000129137,-9605
3.962850600015372,-9539
3.9641498000128195,-9583
3.9651428000070155,-9671
3.9664871000277344,-9689
3.968180800002301,-9866
3.9695371000270825,-9799
3.9902907000214327,-9839
3.995297200017376,-9928
3.9982113000005484,-9945
4.0009863000013866,-9875
4.0036416000220925,-9808
4.020660100009991,-9835
4.023673600022448,-9906
4.026986500015482,-9928
4.030347300024005,-9879
4.036004900000989,-10073
4.037343000003602,-10073
4.0386869000212755,-9897
4.039905900019221,-9945
4.040929900016636,-10140
4.041992600017693,-10051
4.062281400023494,-10060
4.068120300013106,-10149
4.071210300025996,-10197
4.086634800012689,-10144
4.09072490001563,-10317
4.093928000016604,-10308
4.098070400010329,-9883
4.102201200003037,-9707
4.109348200028762,-9645
4.110934200027259,-9260
4.112524600001052,-9238
4.113640800002031,-9070
4.114703800005373,-8902
4.115689000027487,-8862
4.116819300019415,-9242
4.118832800013479,-9189
4.138089400017634,-9556
4.152159200020833,-9676
4.161044300009962,-9919
4.163810900005046,-9795
4.169388500013156,-9994
4.172120800008997,-9813
4.175371400022414,-9936
4.178861300024437,-9923
4.1851408000220545,-10056
4.186622800014447,-9981
4.187843100022292,-10060
4.189186400006292,-10180
4.190218100004131,-10184
4.191900700010592,-10073
4.194018100009998,-9998
4.21768480000901,-10047
4.235772900021402,-10149
4.2392000000108965,-9910
4.241952200012747,-9331
4.24566070002038,-8752
4.252193200023612,-8495
4.253665300027933,-9035
4.255709100019885,-8518
4.257111200015061,-6002
4.2583962000207976,-2515
4.260152000002563,349
4.278091600019252,2917
4.282457700028317,2674
4.297437400004128,-1799
4.301062600017758,-5711
4.305108700005803,-7642
4.311095500015654,-9075
4.312627700011944,-10321
4.31408320000628,-10224
4.315262600022834,-9848
4.316333300026599,-9866
4.318100700009381,-9888
4.33679430000484,-9799
4.355994500016095,-9216
4.358485600008862,-9596
4.361991100013256,-10038
4.364444000006188,-10303
4.367220900021493,-10325
4.373457700014114,-10087
4.374943200004054,-10171
4.376931900013005,-10264
4.378366900025867,-10507
4.379813900013687,-10317
4.380939100024989,-10140
4.40123190000304,-10202
4.417018600011943,-10228
4.420299400022486,-10440
4.422848000016529,-10299
4.425934400002006,-10180
4.431484300002921,-9976
4.434299100015778,-10206
4.435924300021725,-10118
4.437529600021662,-10268
4.438933100027498,-10193
4.439972600026522,-10007
4.4466675000148825,-10202
4.459772900008829,-10078
4.477287100016838,-9985
4.480259600008139,-9954
4.483327600028133,-9768
4.486907400016207,-9671
4.492818600003375,-9530
4.4943916000192985,-9441
4.495567100006156,-9181
4.496781300025759,-9008
4.497781300015049,-8633
4.498699600022519,-8465
4.49952910002321,-8367
4.500773100007791,-7872
4.521421100012958,-7726
4.535265500016976,-7589
4.538347800000338,-7377
4.541380600014236,-7037
4.544562200026121,-6847
4.549687400023686,-6449
4.55129990002024,-6290
4.553008200018667,-6303
4.554396200022893,-6458
4.555518200009828,-6299
4.556448800023645,-6228
4.557364800013602,-6330
4.558568800013745,-6546
4.5763185000105295,-6679
4.591811900027096,-6820
4.59564300000784,-7046
4.5981605000270065,-7395
4.601014700019732,-7585
4.6071489000169095,-7722
4.60852840001462,-8142
4.610271200013813,-8372
4.611722800007556,-8469
4.6129529000027105,-8659
4.613958900008583,-8770
4.615046300023096,-8924
4.622416400001384,-8920
4.636913000023924,-9026
4.655618500022683,-9185
4.658796900010202,-9269
4.661810000019614,-9176
4.6641393000027165,-8960
4.670285000000149,-9070
4.671704800013686,-8920
4.672918000025675,-8973
4.674136500019813,-8889
4.67524140002206,-8960
4.676696200011065,-8827
4.67790170002263,-8677
4.6789150000258815,-8703
4.679989300027955,-8606
4.681130100012524,-8690
4.706341700017219,-8831
4.7239038000116125,-8929
4.72831090001273,-8942
4.732505900028627,-8862
4.736849000008078,-8964
4.743415300006745,-8858
4.744830400013598,-8942
4.746002900006715,-9181
4.747268900013296,-9083
4.748451400024351,-9225
4.749464000022272,-9406
4.750958800024819,-9220
4.752713300025789,-9441
4.753852500027278,-9583
4.754975500021828,-9724
4.77517340000486,-9936
4.79085180000402,-9768
4.794936200021766,-9720
4.798023700015619,-9839
4.804280000011204,-9959
4.80555680001271,-9928
4.806717400002526,-10047
4.808038300019689,-9981
4.809887400013395,-10334
4.811461200006306,-10197
4.81266360002337,-10206
4.813691200019093,-10082
4.8149584000057075,-10246
4.824763600016013,-10546
4.837024100008421,-10670
4.8542100000195205,-10471
4.857122200017329,-10396
4.860002500005066,-10277
4.862910900003044,-10264
4.869296500022756,-10113
4.870921400026418,-9941
4.872480300022289,-9883
4.873857300000964,-9751
4.875051500013797,-9464
4.876643400028115,-9822
4.878108800010523,-9892
4.879417200019816,-10113
4.900163500016788,-10272
4.917175800015684,-10507
4.920163100003265,-10591
4.924261700012721,-10679
4.927710600022692,-10913
4.9335389000189025,-11059
4.935918700008187,-11019
4.93736930002342,-10856
4.938611800025683,-10953
4.9396827000018675,-10661
4.940639400010696,-10798
4.941644500009716,-10732
4.9628275000141,-10560
4.977977500006091,-10427
4.980195200012531,-10409
4.983636300021317,-10524
4.9874943000031635,-10440
4.993125900015002,-10025
4.994869700021809,-9159
4.99609140001121,-8403
4.997241500008386,-8204
4.998318600002676,-8522
4.999264900019625,-7558
5.00083450000966,-4544
5.021963400009554,-1397
5.037611400010064,946
5.04050690002623,1733
5.043490500014741,-97
5.049778400018113,-4451
5.05162690000725,-7413
5.05314490001183,-8933
5.054455700010294,-10383
5.055694900016533,-10414
5.0566622000187635,-9181
5.057647900015581,-8699
5.059159000025829,-9021
5.079028300009668,-9251
5.096817800018471,-9013
5.099167200009106,-9154
5.103401600004872,-9967
5.106117400020594,-10529
5.117401000024984,-10737
5.115968000027351,-10511
5.119002400024328,-10772
5.1204452000092715,-10586
5.122405400004936,-10683
5.130336600006558,-10493
5.143802100006724,-10701
5.160685200011358,-10754
5.162738200015156,-10595
5.165816500026267,-10440
5.168864200008102,-10228
5.175181900005555,-10405
5.176939900004072,-10458
5.178612300020177,-10582
5.1798842000134755,-10440
5.180970800021896,-10485
5.181911900028354,-10392
5.182867900002748,-10454
5.201409400004195,-10330
5.2163723000267055,-10184
5.221613100002287,-9954
5.225474800012307,-10104
5.228349800017895,-10162
5.235513800027547,-10056
5.236933700012742,-9680
5.238130800018553,-9455
5.239341000007698,-9313
5.240604400023585,-9349
5.241734400013229,-8995
5.243359700019937,-8902
5.244720000016969,-8663
5.262761800026055,-8509
5.267286800022703,-8297
5.2829964000266045,-8217
5.287297100003343,-8111
5.290235200023744,-7863
5.295934000023408,-7718
5.29716160002863,-7519
5.298551700019743,-7695
5.300123900000472,-7572
5.301898700010497,-7580
5.318003800028237,-7704
5.333871100010583,-7779
5.341044700006023,-7965
5.344786400004523,-8102
5.347487600025488,-8354
5.354420600022422,-8478
5.35578670000541,-8575
5.357045000011567,-8778
5.358203100011451,-9159
5.359913200023584,-9123
5.361437200015644,-9260
5.3728107000060845,-9631
5.402504300000146,-9826
5.404796600021655,-9693
5.40956770000048,-9680
5.413639100006549,-9791
5.4159369000117294,-9875
5.422590500005754,-10078
5.423784800019348,-9959
5.425208300002851,-9945
5.426901400001952,-10047
5.428470300015761,-9866
5.429942000017036,-9830
5.430916500015883,-9715
5.431854000024032,-9928
5.432718700001715,-9746
5.434135700023035,-9852
5.455253400024958,-9839
5.459946100017987,-9724
5.474883800023235,-9667
5.478211100009503,-9477
5.481482600007439,-9578
5.484482300002128,-9313
5.491075000027195,-9216
5.492809600022156,-9397
5.49488630000269,-9433
5.496209100005217,-9543
5.497358900000108,-9322
5.4984130000229925,-9503
5.517053800023859,-9402
5.5334052000253,-9415
5.536965400009649,-9269
5.539544500003103,-9331
5.542510700004641,-9251
5.548627500014845,-9397
5.5524191000149585,-9393
5.554119100008393,-9256
5.555360700003803,-9592
5.556535400013672,-9512
5.55751810001675,-9654
5.558588000014424,-9649
5.56862090001232,-9764
5.580543100018986,-9592
5.5958968000195455,-9795
5.598841400002129,-9662
5.601883400027873,-9892
5.608597800019197,-9994
5.610430000000633,-10096
5.611861700017471,-10069
5.613128200027859,-9954
5.614230700011831,-9901
5.615321900026174,-9976
5.616257300018333,-9813
5.617791500000749,-9813
5.636603500024648,-9707
5.653828900016379,-9636
5.6569930000114255,-9181
5.6589907000015955,-9291
5.662329100014176,-9530
5.669321200024569,-9658
5.670818200014764,-9609
5.672072300018044,-9963
5.673271000006935,-10060
5.6742794000019785,-10308
5.675473100011004,-10202
5.6772384000069,-10409
5.709556700021494,-10471
5.713301400013734,-10317
5.7159093000227585,-10582
5.718873900012113,-10471
5.724750300025335,-10405
5.726845400000457,-10462
5.728403900022386,-10303
5.7295498000166845,-10317
5.730642400012584,-10215
5.731749000027776,-10135
5.7326800000155345,-10175
5.753153500001645,-10272
5.769238000008045,-10047
5.771933600015473,-9472
5.774232600000687,-8889
5.777336099999957,-8880
5.783732500014594,-9154
5.785465000022668,-8411
5.786870200012345,-5914
5.788189100014279,-2895
5.789136300008977,-234
5.790118100005202,2051
5.791067000012845,1477
5.808814200019697,-2780
5.826520500006154,-5910
5.829947700025514,-7788
5.8330139000026975,-8142
5.840133000019705,-9167
5.841539100016234,-9079
5.843925700028194,-8915
5.8453183000092395,-9145
5.846426600008272,-9446
5.8474529000232,-9676
5.854346200008877,-9128
5.868703400017694,-9234
5.885062700021081,-9892
5.888101700023981,-10127
5.8904583000112325,-10180
5.8929168000177015,-9994
5.896832800004631,-10078
5.901634100009687,-10131
5.9033899000205565,-10339
5.904649700009031,-10171
5.905703200027347,-10290
5.906840000010561,-10100
5.90775590002886,-10113
5.909048500005156,-10299
5.926195400010329,-10149
5.936178900010418,-10051
5.9495002000185195,-10122
5.953097100020386,-10087
5.956395400018664,-9998
5.958584600011818,-9888
5.964814300008584,-9817
5.9663604000234045,-9614
5.9682858000160195,-9552
5.969933400017908,-9693
5.971119900001213,-9587
5.97207720001461,-9309
5.993146700027864,-9141
6.010007600008976,-9035
6.013763100025244,-8871
6.016209600027651,-8774
6.0230132000287995,-8531
6.024268900015159,-8376
6.025713300012285,-8252
6.027592300000833,-8058
6.0289750000229105,-7969
6.030174000014085,-7501
6.031285000004573,-7368
6.049893500021426,-6957
6.059995500021614,-6984
6.0798694000113755,-6878
6.082413500000257,-6705
6.0862270000216085,-6356
6.089371200010646,-6467
6.096310200024163,-6436
6.097602400026517,-6316
6.099044900009176,-6445
6.100376600021264,-6635
6.101745300024049,-6727
6.102845200017327,-6953
6.103928600001382,-7346
6.1253686000127345,-7735
6.142376100004185,-7704
6.14551240002038,-8089
6.1489621000073384,-8279
6.152180400007637,-8633
6.158075400016969,-9030
6.159684500016738,-9035
6.161531300022034,-9437
6.163038000027882,-9601
6.164096100023016,-9419
6.165029000025243,-9826
6.166125900024781,-9578
6.184522600000491,-9720
6.199616500001866,-9614
6.20403590000933,-9667
6.206766100018285,-9799
6.21003010001732,-9578
6.212963200028753,-9486
6.218438700016122,-9375
6.21987880000961,-9132
6.221499900013441,-9251
6.223072900000261,-9044
6.224169100023573,-8716
6.2254103000159375,-8363
6.232214200019371,-7846
6.247758600016823,-7673
6.2630635000241455,-7448
6.2660985000256915,-7382
6.269574300007662,-7545
6.274639400013257,-7797
6.277470100001665,-7638
6.2788053000112996,-7731
6.280132700019749,-7687
6.281497300020419,-7824
6.282550700008869,-7788
6.283517400006531,-7638
6.285003100027097,-7744
6.305210700025782,-7700
6.320513700018637,-7576
6.323977800027933,-7788
6.3267372000264,-7872
6.329627700004494,-7735
6.336024000018369,-7735
6.33765990001848,-7616
6.338848500017775,-7536
6.339947000000393,-7346
6.340827800013358,-7214
6.342135800019605,-6971
6.34358150002663,-6599
6.3617208000214305,-6506
6.375693800015142,-6029
6.384402500028955,-5644
6.388094900001306,-5423
6.390641100006178,-5300
6.398243600007845,-5176
6.3997731000126805,-5216
6.401238000020385,-5105
6.403062000026694,-5171
6.404369600000791,-5578
6.405352000001585,-5945
6.4063775000104215,-6484
6.424255800026003,-6917
6.442935900005978,-7289
6.445648600027198,-7470
6.448978000000352,-7832
6.451879500003997,-8067
6.458453900006134,-8473
6.460173500003293,-8606
6.462070300010964,-8818
6.463477300014347,-9176
6.464700100012124,-9119
6.4658231000066735,-9260
6.466932100011036,-9402
6.486369000020204,-9366
6.502140500000678,-9711
6.505501000006916,-9631
6.508007100026589,-10016
6.511220400017919,-9914
6.516978500003461,-9919
6.518589600018458,-9251
6.5202997000014875,-8398
6.5215435000136495,-8213
6.522617500013439,-8544
6.523577700019814,-8504
6.524839300021995,-6657
6.544753800000763,-3912
6.5616369000053965,-1419
6.56538189999992,508
6.567691600008402,531
6.570756300003268,-3346
6.576871700002812,-6953
6.578330500022275,-8385
6.5796814000059385,-8606
6.580950300005497,-9366
6.582028300006641,-9397
6.582958300015889,-8880
6.584282000025269,-8942
6.604348300024867,-9375
6.621100300020771,-9344
6.62428010001895,-9181
6.627054700016743,-9181
6.629219600028591,-9671
6.63559340001666,-10317
6.637130800023442,-10113
6.6386574000061955,-10060
6.640012000018032,-9791
6.641197300021304,-9914
6.642720800009556,-10241
6.6613928000151645,-10339
6.6763820000051055,-10096
6.6799999000213575,-9848
6.682319100014865,-9910
6.685126200027298,-9923
6.6909164000244346,-10043
6.69218740001088,-9857
6.694090300006792,-9623
6.695567700022366,-9640
6.69669610002893,-9618
6.697675000003073,-9751
6.698668200027896,-9353
6.717800700018415,-9397
6.732882100011921,-9110
6.736977500026114,-9313
6.7428091000183485,-9198
6.750135600013891,-9105
6.754531300015515,-8902
6.756370900024194,-8849
6.757764700014377,-8756
6.760300700028893,-8655
6.762246400001459,-8345
6.763560500025051,-8155
6.764984300010838,-8062
6.766287900012685,-7930
